Date,Weekly_Sales
2012-11-30,7995.45618113095
2012-12-07,7849.525560833332
2012-12-14,8618.497394821437
2012-12-21,9440.590401190482
2012-12-28,6258.714461190476
2013-01-04,6873.215679017861
2013-01-11,6589.07923389881
2013-01-18,5685.724667678572
2013-01-25,5117.768109880952
2013-02-01,8052.050697876991
2013-02-08,9005.39277862103
2013-02-15,9956.720595833329
2013-02-22,7797.29686273809
2013-03-01,8010.160530416662
2013-03-08,8008.067146369043
2013-03-15,7972.17905720238
2013-03-22,7973.43920541667
2013-03-29,9177.437293750005
2013-04-05,8931.161627857144
2013-04-12,9622.74699220238
2013-04-19,10241.794022103179
2013-04-26,8935.780032500003
2013-05-03,8477.959405853177
2013-05-10,8862.842903988098
2013-05-17,10113.002611577387
2013-05-24,9408.432577827376
2013-05-31,9017.730482361107
2013-06-07,9507.009047500003
2013-06-14,9081.252180833337
2013-06-21,10953.40460660714
2013-06-28,14128.894915178553
2013-07-05,13349.510755265146
2013-07-12,12526.206414047618
2013-07-19,12221.161742410713
2013-07-26,11664.559982172625
2012-11-02,1190.1039512500001
2012-11-09,1298.3167212500002
2012-11-16,1276.4516501190471
2012-11-23,1051.7335358333323
2012-11-30,1183.7179943452377
2012-12-07,1562.5680946428581
2012-12-14,1524.7763758333338
2012-12-21,1994.1787078571433
2012-12-28,1244.5711273214285
2013-01-04,1300.2487277380965
2013-01-11,1151.3469887500007
2013-01-18,1115.270355238095
2013-01-25,896.7301079166675
2013-02-01,1307.6886817261907
2013-02-08,1528.2609271554845
2013-02-15,2320.795989523811
2013-02-22,1184.8579920833336
2013-03-01,1379.5220547718252
2013-03-08,1249.6380573908734
2013-03-15,1361.202433363096
2013-03-22,1255.6973320833342
2013-03-29,1367.521018095238
2013-04-05,1415.7126535317452
2013-04-12,1569.0418971626984
2013-04-19,1704.2778030158725
2013-04-26,1524.247576478175
2013-05-03,1608.3195783630952
2013-05-10,1640.1281389583328
2013-05-17,1879.8047987202385
2013-05-24,1622.0557714285721
2013-05-31,1535.1504805952382
2013-06-07,1648.993841458334
2013-06-14,1315.056622321429
2013-06-21,1683.7423865476198
2013-06-28,2066.204139999999
2013-07-05,1961.7043441666667
2013-07-12,1866.2357707539682
2013-07-19,1912.024936934523
2013-07-26,1707.8742496230159
2012-11-02,1799.0756820833326
2012-11-09,2031.719025416667
2012-11-16,1769.776745000001
2012-11-23,2250.068242083334
2012-11-30,1892.050617916667
2012-12-07,2077.847610714286
2012-12-14,2349.172343630953
2012-12-21,2548.996761041667
2012-12-28,1432.5474525000002
2013-01-04,1236.9132887499995
2013-01-11,1633.7718458333334
2013-01-18,1845.2603198809531
2013-01-25,899.0738271428571
2013-02-01,1711.6310252182543
2013-02-08,1262.666841845238
2013-02-15,1088.3760142857138
2013-02-22,1015.3193316666668
2013-03-01,1176.7140829761906
2013-03-08,1495.969323373016
2013-03-15,1829.390961309524
2013-03-22,1472.6225815476191
2013-03-29,1310.2329187499997
2013-04-05,1545.7257976190476
2013-04-12,1183.478345238095
2013-04-19,1256.2468069444444
2013-04-26,1148.2324345238094
2013-05-03,1101.5411458333335
2013-05-10,1414.9356354166666
2013-05-17,1693.2491183333334
2013-05-24,1789.7825160714285
2013-05-31,1869.2804125
2013-06-07,1790.5940743055555
2013-06-14,1770.4330317460317
2013-06-21,5958.4834875
2013-06-28,4000.0767410714284
2013-07-05,5014.423626406927
2013-07-12,2653.4630184523803
2013-07-19,2387.1111805555556
2013-07-26,2157.8535830627707
2012-11-02,72627.94204761903
2012-11-09,69503.52412648808
2012-11-16,80087.60259458327
2012-11-23,65337.884094523775
2012-11-30,79753.40426624997
2012-12-07,75968.75801767861
2012-12-14,74548.54288684523
2012-12-21,74942.84736833323
2012-12-28,62784.505401190494
2013-01-04,79442.65177291671
2013-01-11,81136.56265196431
2013-01-18,75646.76291232143
2013-01-25,79696.19943291668
2013-02-01,75897.8879954365
2013-02-08,75531.59189549607
2013-02-15,82790.10418250007
2013-02-22,80050.554930377
2013-03-01,81929.36281257303
2013-03-08,77904.66028279762
2013-03-15,81768.26271425598
2013-03-22,79593.94476818459
2013-03-29,81086.78835227189
2013-04-05,79490.7721231349
2013-04-12,76712.84981047621
2013-04-19,78864.3319451786
2013-04-26,78386.74019065477
2013-05-03,83535.85808750002
2013-05-10,75495.56954877972
2013-05-17,78056.07748282736
2013-05-24,82380.50484178572
2013-05-31,79315.45986172621
2013-06-07,79802.36873478182
2013-06-14,77613.69702948409
2013-06-21,77203.02699648804
2013-06-28,82525.96480541662
2013-07-05,74095.24653226194
2013-07-12,83535.21374730243
2013-07-19,75698.68559647819
2013-07-26,75380.08740751987
2012-11-02,46079.398827023804
2012-11-09,45851.79975416666
2012-11-16,43853.48203869046
2012-11-23,37407.86301499996
2012-11-30,44151.525175595256
2012-12-07,44371.4329906548
2012-12-14,43271.03645958335
2012-12-21,43218.40244916667
2012-12-28,38629.07405166661
2013-01-04,58630.57668416664
2013-01-11,53962.71131357144
2013-01-18,49546.2979807143
2013-01-25,49980.40999535715
2013-02-01,49797.16934779764
2013-02-08,49575.115845007225
2013-02-15,48445.570409880966
2013-02-22,49004.33331250002
2013-03-01,50125.18546545636
2013-03-08,49035.017736527785
2013-03-15,46328.45929976188
2013-03-22,45395.64922767857
2013-03-29,46959.19980547616
2013-04-05,44751.70082851191
2013-04-12,43317.625188035716
2013-04-19,50009.04667994044
2013-04-26,46678.20430779762
2013-05-03,47709.58485611109
2013-05-10,46279.106021230145
2013-05-17,47671.681489027775
2013-05-24,48229.22069699402
2013-05-31,48151.71359830358
2013-06-07,47518.24164119047
2013-06-14,46622.25525065478
2013-06-21,47919.16097553573
2013-06-28,49879.74262464282
2013-07-05,49852.780760922615
2013-07-12,48531.86547848214
2013-07-19,47662.6541955655
2013-07-26,46332.9914869643
2012-11-02,25.95662113095238
2012-11-09,32.305342857142854
2012-11-16,39.447208333333336
2012-11-23,172.0343386904762
2012-12-07,80.98364345238093
2012-12-14,82.78288208333339
2012-12-21,244.72896696428575
2012-12-28,88.29715482142853
2013-01-04,9.294725059523811
2013-01-11,8.246232857142854
2013-03-29,2.296407738095238
2013-04-05,9.092616071428573
2013-04-12,20.957217261904766
2013-05-03,26.700407738095244
2013-05-10,51.29756547619048
2013-05-24,36.60550595238095
2013-05-31,38.40709523809524
2013-06-07,33.3655505952381
2013-06-14,63.41511011904761
2013-06-21,24.214410714285716
2013-06-28,38.11607341269841
2013-07-05,35.27736904761905
2013-07-12,24.017187500000002
2013-07-19,16.431511904761905
2013-07-26,20.97173511904762
2012-11-02,4137.020033690478
2012-11-09,3993.3467737797628
2012-11-16,3753.1261399999953
2012-11-23,3509.8508845833303
2012-11-30,3320.483796249996
2012-12-07,2825.0265665476168
2012-12-14,3098.400928125
2012-12-21,3031.816371607144
2012-12-28,2580.6751239583346
2013-01-04,3051.6140562499995
2013-01-11,3136.7978241071405
2013-01-18,3186.4861720833314
2013-01-25,2725.342347857143
2013-02-01,3214.9338869642843
2013-02-08,3110.2046384821415
2013-02-15,3759.412844980159
2013-02-22,3338.514630089287
2013-03-01,3018.2602768750003
2013-03-08,3121.088162757936
2013-03-15,3657.1767120238096
2013-03-22,3839.085850049605
2013-03-29,3712.024442916666
2013-04-05,4078.721568065477
2013-04-12,4187.360673095236
2013-04-19,4264.166666726188
2013-04-26,3531.8363746031737
2013-05-03,4554.406578273812
2013-05-10,4303.627605863096
2013-05-17,3818.6591351190473
2013-05-24,4288.76424869048
2013-05-31,4191.1150386904765
2013-06-07,4129.24721553571
2013-06-14,4535.9241959235205
2013-06-21,5036.356828630951
2013-06-28,5048.276523333336
2013-07-05,4462.134387648814
2013-07-12,4361.335282172618
2013-07-19,4716.529810416664
2013-07-26,5136.695805238091
2012-11-02,9005.527600416675
2012-11-09,8619.924509047625
2012-11-16,9358.955403333333
2012-11-23,11502.352808750004
2012-11-30,11130.181250833333
2012-12-07,11733.477146250001
2012-12-14,12419.348736488093
2012-12-21,11944.5438163889
2012-12-28,6866.389185922622
2013-01-04,5914.524064970239
2013-01-11,6706.389035178572
2013-01-18,6638.120736190475
2013-01-25,6927.7065064285725
2013-02-01,7528.17639837302
2013-02-08,7909.362506220243
2013-02-15,7778.766533630955
2013-02-22,7392.049458541665
2013-03-01,6921.769021785715
2013-03-08,7229.122103998018
2013-03-15,7433.229472113097
2013-03-22,7613.490931726189
2013-03-29,7335.421027976188
2013-04-05,7433.369617232141
2013-04-12,6454.169668591264
2013-04-19,6467.983347232144
2013-04-26,6012.108763095239
2013-05-03,7512.194763392859
2013-05-10,7270.205957211401
2013-05-17,6756.1381116666635
2013-05-24,6502.49199497024
2013-05-31,6547.871425654765
2013-06-07,6757.92556964286
2013-06-14,7321.952004223485
2013-06-21,7155.936905565473
2013-06-28,6852.366551250005
2013-07-05,7034.844179464285
2013-07-12,7259.588426626983
2013-07-19,6587.757034940471
2013-07-26,6599.89539803571
2012-11-02,29.57996988095239
2012-11-09,19.769779761904758
2012-11-16,19.437369166666684
2012-11-23,30.99995875000002
2012-12-21,19.105258154761913
2012-12-28,27.09362398809526
2013-01-04,9.412720833333346
2013-01-11,19.594348750000023
2013-01-18,13.023107916666683
2013-01-25,13.724170416666695
2013-02-01,11.345223422619068
2012-11-02,25663.76665720237
2012-11-09,25096.224044880935
2012-11-16,23754.788668749992
2012-11-23,20205.885306845244
2012-11-30,24186.32200249999
2012-12-07,26932.214066250024
2012-12-14,29386.981424702393
2012-12-21,34457.89635089287
2012-12-28,23746.81049916667
2013-01-04,29278.648290535704
2013-01-11,25238.46221416666
2013-01-18,24408.35043541667
2013-01-25,24013.529606666667
2013-02-01,24239.89517044643
2013-02-08,24800.226899404777
2013-02-15,24949.823376547618
2013-02-22,24768.530153749994
2013-03-01,24900.617353630958
2013-03-08,24560.223388869053
2013-03-15,23992.074438730167
2013-03-22,24376.28606580358
2013-03-29,25045.138901339305
2013-04-05,24113.059375000004
2013-04-12,22803.468110416674
2013-04-19,29625.865294761927
2013-04-26,27828.536976785726
2013-05-03,27374.506442966274
2013-05-10,27755.110789940496
2013-05-17,28064.112626369064
2013-05-24,27431.488684107146
2013-05-31,27120.293522716453
2013-06-07,27678.908659226196
2013-06-14,27254.93033577379
2013-06-21,29673.622153690478
2013-06-28,31509.80040511906
2013-07-05,30400.831309642865
2013-07-12,29118.958075178587
2013-07-19,27506.812588436158
2013-07-26,26092.65796011907
2013-04-05,65.78255238095238
2013-05-03,54.647725
2013-06-21,20.477849999999993
2012-11-02,1849.1393392857142
2012-11-09,1311.5101416666666
2012-11-16,1021.700975
2012-11-23,2027.8399333333332
2012-11-30,1844.9120625000003
2012-12-07,1530.5844487499999
2012-12-14,1818.3956900595228
2012-12-21,3390.125515892857
2012-12-28,1294.5681745238094
2013-01-04,552.9062630952384
2013-01-11,749.5883011904763
2013-01-18,824.440443452381
2013-01-25,490.35768749999994
2013-02-01,942.4550148809524
2013-02-08,1050.2855399350651
2013-02-15,664.9651250000001
2013-02-22,691.130304563492
2013-03-01,862.6367023809523
2013-03-08,1294.7071140873015
2013-03-15,1004.4187331349206
2013-03-22,1251.0010535714282
2013-03-29,1060.9908379166668
2013-04-05,695.9564176488095
2013-04-12,724.981799920635
2013-04-19,1148.2975604166668
2013-04-26,1823.8104732142856
2013-05-03,1229.2471398809523
2013-05-10,821.9414028679652
2013-05-17,967.0551339285714
2013-05-24,954.2925287698413
2013-05-31,861.4762450396826
2013-06-07,1218.844974920635
2013-06-14,1062.8143916666668
2013-06-21,675.4625814880952
2013-06-28,1271.9580315476192
2013-07-05,1067.4299107142858
2013-07-12,1775.265044642857
2013-07-19,959.8241339285714
2013-07-26,1287.570556547619
2012-11-02,8.777478750000007
2012-11-09,6.034555000000009
2012-11-16,11.600246666666681
2012-11-23,12.912589583333336
2012-11-30,14.678860416666673
2012-12-07,19.757524999999987
2012-12-14,22.084000000000007
2012-12-21,20.503100000000007
2012-12-28,19.58463333333335
2013-01-04,10.132074999999993
2013-01-11,15.799410000000021
2013-01-18,17.97706
2013-01-25,22.682675000000007
2013-02-01,24.004585714285703
2013-02-08,1.6329999999999947
2013-02-15,21.10561666666667
2013-02-22,19.00904208333335
2013-03-01,21.637623750000007
2013-03-08,38.765953333333336
2013-03-15,47.45890666666659
2013-03-22,47.529411666666576
2013-03-29,44.38154666666658
2013-04-05,43.114070833333365
2013-04-12,41.559781250000015
2013-04-19,48.89115
2013-04-26,40.190937500000025
2013-05-03,20.92516194444444
2013-05-10,33.384298749999985
2013-05-17,15.845573750000002
2013-05-24,20.821150416666658
2013-05-31,30.236101249999994
2013-06-07,24.40821458333334
2013-06-14,8.015585000000002
2013-06-21,14.207391428571428
2013-06-28,26.257002678571407
2013-07-05,9.409346726190478
2013-07-12,101.22322327380961
2013-07-19,80.14670125000002
2013-07-26,97.65377690476191
2012-11-02,4005.5825787500003
2012-11-09,3939.1628137499993
2012-11-16,3996.461079583335
2012-11-23,5767.344386250001
2012-11-30,4678.584359583335
2012-12-07,4454.807214494049
2012-12-14,4335.203020624998
2012-12-21,4513.1193933333325
2012-12-28,2963.9977750000016
2013-01-04,3476.6600502976185
2013-01-11,3388.9643598809525
2013-01-18,3359.4303687499996
2013-01-25,3228.062849999998
2013-02-01,3294.912207678572
2013-02-08,3557.048854732144
2013-02-15,3512.8028195238107
2013-02-22,3442.766447499999
2013-03-01,3385.8265915476195
2013-03-08,3509.419703511904
2013-03-15,3537.439873928569
2013-03-22,3800.1583826587294
2013-03-29,3626.838013134922
2013-04-05,3532.9516542261904
2013-04-12,3321.6687941224754
2013-04-19,3834.395028392858
2013-04-26,3636.428648809525
2013-05-03,3927.252358630952
2013-05-10,4100.812477103172
2013-05-17,3423.834424027779
2013-05-24,3835.2105753869073
2013-05-31,3893.0016589285733
2013-06-07,3479.8383842559515
2013-06-14,3213.4506405654756
2013-06-21,3095.301120873016
2013-06-28,2925.7847048710355
2013-07-05,2703.5817698809515
2013-07-12,3089.0591289583344
2013-07-19,3311.4214147321413
2013-07-26,2771.478612529763
2012-11-02,70.15892809523814
2012-11-09,104.89081357142862
2012-11-16,61.19629523809531
2012-11-23,86.67698285714289
2012-12-07,162.74308714285715
2012-12-14,120.31209999999999
2012-12-28,19.805178333333334
2013-02-01,51.57691744769121
2013-02-15,105.03165091269842
2013-02-22,63.55094892857147
2013-03-22,97.26539666666667
2013-03-29,73.86814523809528
2013-04-05,50.89423952380954
2013-04-12,34.6434136904762
2013-04-19,61.00811563492067
2013-04-26,46.31671847041849
2013-05-03,114.21504297619045
2013-05-10,81.17039976190473
2013-05-24,48.41897527777778
2013-06-07,58.136611071428526
2013-06-14,57.717999464285704
2013-06-21,97.17565875000003
2013-07-05,10.72546976190476
2013-07-12,52.46640797619045
2013-07-19,49.48972285714288
2013-07-26,94.76041714285715
2012-11-02,11252.196608630955
2012-11-09,22117.1277210119
2012-11-16,14130.964753869051
2012-11-23,31394.85875446427
2012-11-30,17792.32882315476
2012-12-07,17242.883802380962
2012-12-14,21585.007070416665
2012-12-21,33999.36961000001
2012-12-28,17978.64855083334
2013-01-04,10778.139388988093
2013-01-11,9486.951506875
2013-01-18,8605.73633750001
2013-01-25,8768.218686666683
2013-02-01,9398.083697708336
2013-02-08,11486.059714126985
2013-02-15,12181.080569713202
2013-02-22,9872.26382987193
2013-03-01,10278.744180476182
2013-03-08,11471.122793402777
2013-03-15,10345.96260428571
2013-03-22,9876.213846626984
2013-03-29,9135.722613472213
2013-04-05,9925.764646071428
2013-04-12,8495.898909097215
2013-04-19,8796.496615773805
2013-04-26,7833.739067767855
2013-05-03,7728.830675148809
2013-05-10,8133.805814166672
2013-05-17,9174.442015932535
2013-05-24,9571.485546964286
2013-05-31,9425.760756378962
2013-06-07,8517.683822529762
2013-06-14,8256.962409176585
2013-06-21,8751.901535277779
2013-06-28,8031.59954809524
2013-07-05,7559.050392083334
2013-07-12,7666.055230505949
2013-07-19,8060.2598688392845
2013-07-26,8455.346004107145
2012-11-02,245.27133660714316
2012-11-09,311.38796577380987
2012-11-16,625.1922731547621
2012-11-23,921.609735833334
2012-11-30,1254.6300288095244
2012-12-07,1265.1188704166664
2012-12-14,916.3234345833334
2012-12-21,503.8909695833336
2012-12-28,57.85377874999999
2013-01-04,157.04459999999995
2013-01-11,92.7000386309524
2013-01-18,133.06066613095234
2013-01-25,143.23763136904756
2013-02-01,307.4926439880952
2013-02-08,1087.0453538095248
2013-02-15,1843.0955322916661
2013-02-22,1534.7435814285723
2013-03-01,1086.570675357143
2013-03-08,1600.1577036309532
2013-03-15,2137.252265089286
2013-03-22,2410.3109603273806
2013-03-29,3143.1992143452394
2013-04-05,2851.611839087301
2013-04-12,3607.3967907142865
2013-04-19,5003.359282579364
2013-04-26,5135.741514434524
2013-05-03,7965.3804237499935
2013-05-10,15898.441480654761
2013-05-17,18306.66291867064
2013-05-24,19811.42614675596
2013-05-31,20282.199135327384
2013-06-07,18852.529038869063
2013-06-14,15148.821713492065
2013-06-21,13108.511233690471
2013-06-28,10702.689136666677
2013-07-05,6540.990480783728
2013-07-12,4395.47524705357
2013-07-19,2690.0665566666667
2013-07-26,1742.0443769940466
2012-11-02,1176.4954166666666
2012-11-09,746.8347678571429
2012-11-16,1057.939369047619
2012-11-23,1367.566181547619
2012-11-30,1705.3513047619049
2012-12-07,1954.0100297619047
2012-12-14,1292.936964285714
2012-12-21,1625.8170654761905
2012-12-28,998.5370535714286
2013-01-04,918.4163273809523
2013-01-11,748.4619583333334
2013-01-25,1071.5794296536797
2013-02-01,1130.9366111111112
2013-02-08,1301.0472916666668
2013-02-15,1679.6870196428572
2013-02-22,1915.6095355158732
2013-03-01,1466.5244702380955
2013-03-08,1270.3686180555555
2013-03-15,1157.0012625
2013-03-22,1344.3900148809523
2013-03-29,1142.4136380952382
2013-04-05,2384.3028392857136
2013-04-12,2397.6182767857144
2013-04-19,2179.5693869047614
2013-04-26,1585.021839880952
2013-05-03,1228.923244047619
2013-05-10,1374.3354375
2013-05-17,954.9864404761904
2013-05-24,745.8081810714285
2013-05-31,902.6599895238096
2013-06-07,1504.5854542857146
2013-06-14,1865.7502624999997
2013-06-21,2083.3045357142855
2013-06-28,1124.814101190476
2013-07-05,1334.421142857143
2013-07-19,1629.9287202380951
2013-07-26,1226.1929275793648
2012-11-02,590.3837860119052
2012-11-09,660.3790245833329
2012-11-16,758.4772633333333
2012-11-23,621.4804251785715
2012-11-30,757.8153507738093
2012-12-07,999.1591472619043
2012-12-14,1437.165185
2012-12-21,1675.6830825000006
2012-12-28,912.9888329166658
2013-01-04,750.0754283333331
2013-01-11,563.3490358333336
2013-01-18,533.2093770833337
2013-01-25,528.6166513690476
2013-02-01,603.1943413293652
2013-02-08,765.6452790178574
2013-02-15,696.9209392857142
2013-02-22,681.500073125
2013-03-01,772.1968823214288
2013-03-08,706.1477447321427
2013-03-15,676.6136160119047
2013-03-22,714.3666060119053
2013-03-29,594.7438314880944
2013-04-05,666.9699076190475
2013-04-12,649.2373458928573
2013-04-19,770.6242594345238
2013-04-26,746.7162959226197
2013-05-03,661.5492152678573
2013-05-10,622.6501763690477
2013-05-17,593.2932897916668
2013-05-24,537.0097464285719
2013-05-31,498.9597676785719
2013-06-07,498.6764190674601
2013-06-14,581.289798611111
2013-06-21,528.091230952381
2013-06-28,480.8091120833336
2013-07-05,530.338139880952
2013-07-12,554.3685997619049
2013-07-19,528.4291957539683
2013-07-26,490.00748095238083
2012-11-02,486.8210750000001
2012-11-09,362.9819416666668
2012-11-16,428.29311666666683
2012-11-23,256.4998333333334
2012-11-30,457.33725
2012-12-07,731.6386833333335
2012-12-14,775.1402916666666
2012-12-21,712.6522249999999
2012-12-28,241.22743499999987
2013-01-04,460.8964380952382
2013-01-11,427.85196666666667
2013-01-18,526.0490916666663
2013-01-25,399.87027619047603
2013-02-01,343.11278333333337
2013-02-08,376.0980287698412
2013-02-15,228.69743214285717
2013-02-22,305.508845021645
2013-03-01,369.704311904762
2013-03-08,356.91807023809514
2013-03-15,404.14701011904754
2013-03-22,382.03671269841266
2013-03-29,341.2207055555555
2013-04-05,247.26042023809526
2013-04-12,282.7732571428572
2013-04-19,271.9841519841269
2013-04-26,418.3354559523807
2013-05-03,486.6280250000002
2013-05-10,417.35747023809535
2013-05-17,378.54125
2013-05-24,278.79679404761896
2013-05-31,268.877975595238
2013-06-07,363.8281886904763
2013-06-14,393.55701250000004
2013-06-21,295.4468543650793
2013-06-28,306.8625142857142
2013-07-05,450.8416
2013-07-12,414.7527452380954
2013-07-19,407.65251309523796
2013-07-26,295.93363829365074
2012-11-02,7350.6131490972275
2012-11-09,7362.655716249998
2012-11-16,6789.441681130953
2012-11-23,5657.695103928573
2012-11-30,6926.133169583332
2012-12-07,9544.565275000008
2012-12-14,11889.538527023806
2012-12-21,13339.573140416673
2012-12-28,6359.936078690474
2013-01-04,4959.500342529765
2013-01-11,5313.121602113096
2013-01-18,5464.216031934524
2013-01-25,6019.112933511908
2013-02-01,7793.53749532738
2013-02-08,12968.12805666667
2013-02-15,12114.412642638888
2013-02-22,6049.310328432539
2013-03-01,6278.25175956349
2013-03-08,6872.952607222218
2013-03-15,7281.04565924603
2013-03-22,7030.8681978670675
2013-03-29,6721.739721904762
2013-04-05,6951.752641230153
2013-04-12,6056.105602946434
2013-04-19,6514.6732696031795
2013-04-26,7633.058824007938
2013-05-03,15199.678354702388
2013-05-10,14981.937168154773
2013-05-17,9392.433053809526
2013-05-24,9040.135586964288
2013-05-31,8248.983715625001
2013-06-07,8452.676821884921
2013-06-14,13752.83969117063
2013-06-21,10269.707919642857
2013-06-28,7397.622609583327
2013-07-05,6647.696771736112
2013-07-12,6866.389292321426
2013-07-19,6959.775803749998
2013-07-26,5644.154461547616
2012-11-02,2522.2325662500007
2012-11-09,2057.007835833334
2012-11-16,3215.7487452380974
2012-11-23,5283.325525892856
2012-11-30,3238.2227913095267
2012-12-07,3044.0481354166677
2012-12-14,3615.771706845239
2012-12-21,4524.423334791671
2012-12-28,4406.283902023811
2013-01-04,5235.630141249998
2013-01-11,3734.8194982142873
2013-01-18,3069.8672588095205
2013-01-25,2634.4229319642845
2013-02-01,3389.043845773812
2013-02-08,4204.011772589285
2013-02-15,3579.482728829367
2013-02-22,4075.282820892862
2013-03-01,3720.14196434524
2013-03-08,2709.4721037500008
2013-03-15,3145.6992214285706
2013-03-22,3159.0401478571443
2013-03-29,2770.927118035712
2013-04-05,3531.238733898809
2013-04-12,4636.568441249998
2013-04-19,6106.832126696431
2013-04-26,3648.3322031547605
2013-05-03,3453.7989617559533
2013-05-10,3034.281441964286
2013-05-17,2527.4494372023823
2013-05-24,2911.8988300793662
2013-05-31,2956.5699051785723
2013-06-07,2538.063261130954
2013-06-14,2880.707045644841
2013-06-21,2751.854486626983
2013-06-28,2328.1294211507948
2013-07-05,2891.6988526190466
2013-07-12,2871.6362363492062
2013-07-19,2979.263091180556
2013-07-26,3680.471215178572
2012-11-02,46982.83817075398
2012-11-09,47198.669841845294
2012-11-16,45286.818027916685
2012-11-23,196981.38022309507
2012-11-30,125492.74336982133
2012-12-07,53109.75181291666
2012-12-14,63566.993732381015
2012-12-21,105610.05947339282
2012-12-28,54262.355220416626
2013-01-04,84679.12890499992
2013-01-11,61515.67644035712
2013-01-18,54395.404575654764
2013-01-25,49245.15283130953
2013-02-01,59602.976573095235
2013-02-08,64890.98702431556
2013-02-15,62187.64540833331
2013-02-22,52114.45349229169
2013-03-01,55177.6566330159
2013-03-08,48317.510938392865
2013-03-15,46326.98924000001
2013-03-22,43976.763774285704
2013-03-29,44941.86518136904
2013-04-05,47873.75683405754
2013-04-12,46963.49963642856
2013-04-19,67307.44338607143
2013-04-26,53097.46486502973
2013-05-03,48754.3006632143
2013-05-10,49815.76551821429
2013-05-17,41936.376202410735
2013-05-24,43793.33380251442
2013-05-31,44603.00250160173
2013-06-07,43400.14621661705
2013-06-14,44113.04800211308
2013-06-21,43169.88749937499
2013-06-28,41063.39690982146
2013-07-05,40732.14360784633
2013-07-12,43257.84115527777
2013-07-19,44579.39386180912
2013-07-26,40295.758851200364
2012-11-02,11959.499368630948
2012-11-09,11794.247006011903
2012-11-16,10348.05573470238
2012-11-23,17612.287127678585
2012-11-30,11136.192084166669
2012-12-07,13178.556600833337
2012-12-14,17393.263337083332
2012-12-21,14677.090603988105
2012-12-28,17679.190601666676
2013-01-04,33497.62874005955
2013-01-11,17864.088836041657
2013-01-18,12705.879954732143
2013-01-25,11387.01172232143
2013-02-01,10411.15440755953
2013-02-08,15066.344612053581
2013-02-15,12028.816319136908
2013-02-22,12043.40449190837
2013-03-01,11475.149046577377
2013-03-08,11956.235972083336
2013-03-15,11618.817355168652
2013-03-22,13010.45853049603
2013-03-29,13461.67419787698
2013-04-05,17330.623624880962
2013-04-12,17991.24938119048
2013-04-19,20494.33967858135
2013-04-26,14877.650566815482
2013-05-03,13298.490296249993
2013-05-10,12717.16191377976
2013-05-17,11951.760092678578
2013-05-24,11673.70624630952
2013-05-31,12065.09989972222
2013-06-07,12213.942089285712
2013-06-14,11829.897759464278
2013-06-21,11678.015051607143
2013-06-28,11991.184248630958
2013-07-05,12151.747011369043
2013-07-12,15472.936858869049
2013-07-19,21442.634399047627
2013-07-26,17264.204287311517
2012-11-02,26047.648492757904
2012-11-09,26064.31515315476
2012-11-16,25690.96518190476
2012-11-23,23760.294240000007
2012-11-30,25423.723210416672
2012-12-07,25816.786564523816
2012-12-14,26714.20705535712
2012-12-21,26534.74554202382
2012-12-28,22418.705679999992
2013-01-04,27131.658754166663
2013-01-11,25559.523417023822
2013-01-18,25768.75439321431
2013-01-25,25629.703476875013
2013-02-01,28393.475046210326
2013-02-08,27352.049300049606
2013-02-15,27960.09200678572
2013-02-22,28459.45038869047
2013-03-01,28264.88239555556
2013-03-08,28822.54579238095
2013-03-15,27612.77629914681
2013-03-22,29254.02673398808
2013-03-29,28522.13260589285
2013-04-05,28022.84182056549
2013-04-12,25676.57214283731
2013-04-19,28768.64855408729
2013-04-26,26270.59791485121
2013-05-03,27904.051238303582
2013-05-10,26688.54519099206
2013-05-17,26498.6236425
2013-05-24,27559.459915178577
2013-05-31,27582.8337726389
2013-06-07,28101.76449409722
2013-06-14,27197.25850499999
2013-06-21,27183.48936488096
2013-06-28,30217.762594672593
2013-07-05,30281.26782244048
2013-07-12,30727.703268273817
2013-07-19,30693.81425099207
2013-07-26,28601.726167202385
2012-11-02,745.6780467857149
2012-11-09,812.8013127380956
2012-11-16,637.1891143452383
2012-11-23,557.9234861309525
2012-11-30,667.1442870833337
2012-12-07,746.8109238690483
2012-12-14,684.6999356547624
2012-12-21,677.1087782936502
2012-12-28,600.1484448809523
2013-01-04,723.5933799999999
2013-01-11,850.5191689285705
2013-01-18,874.1297707142849
2013-01-25,830.1140075
2013-02-01,875.1527631547619
2013-02-08,885.0619588095242
2013-02-15,779.7222866666673
2013-02-22,772.8334536904765
2013-03-01,749.6220575595238
2013-03-08,818.4160791071428
2013-03-15,749.4879996428567
2013-03-22,726.8405967261901
2013-03-29,820.751957083334
2013-04-05,785.4765444642854
2013-04-12,647.5506910416667
2013-04-19,766.7598233630949
2013-04-26,705.0668450992061
2013-05-03,760.4691140476193
2013-05-10,786.6481068948408
2013-05-17,849.4335313988098
2013-05-24,889.1542124107141
2013-05-31,932.3003930654762
2013-06-07,939.1772331385287
2013-06-14,925.8422981845239
2013-06-21,925.0400441666662
2013-06-28,919.5698941666669
2013-07-05,995.968298125
2013-07-12,879.629543809524
2013-07-19,838.6317253968252
2013-07-26,789.2234698214288
2012-11-02,13271.325859642859
2012-11-09,13044.906315952368
2012-11-16,11977.257898869037
2012-11-23,9413.054753630955
2012-11-30,12179.086464285714
2012-12-07,11488.31405
2012-12-14,9626.701773928573
